AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle,IRSI,DrivingAggressiveness,FuelEfficiencyScore,RoadCategory
"-2,5",0.20216605262536805,17.95810438,"220,4777646","1,35107994",0.680168776371308,"21,56862831",81,112,2116,"14,05000019",19,0.4136807817589576,14.46487236,0.0,0.5,0.0,26.306106424559673,35.29339315986705,1.1612190493371781,Good
"-3,09997559",0.2436822970703568,17.5903104,"202,7795849","5,17914009",0.6759493670886075,"24,70588303",81,117,2242,"16,03000069",20,0.42630293159609123,14.52899456,0.0,0.5,0.0,27.181293087977178,36.78526656635858,1.1327398133881503,Good
"-2,19995118",0.2436822970703568,17.2450344,"186,3889882",0,0.6719409282700421,"23,92156982",81,120,2348,"17,89999962",20,0.4181596091205212,14.59623241,0.0,0.5,0.0,27.018426638465776,36.62492901361596,1.105717967433136,Good
-2,0.2689530479471124,16.98607743,"173,6404195","3,15251923",0.6594936708860759,"21,56862831",81,121,2436,"18,19000053",20,0.44543973941368076,14.66399384,0.0,0.5,0.0,27.9430905074803,37.13786875332753,1.0844027138611287,Good
-2,0.2689530479471124,16.75714441,"162,6757549",0,0.6487341772151898,"21,17647171",81,123,2510,"20,45999908",20,0.44991856677524433,14.74069881,0.0,0.5,0.0,28.032667054711574,36.70748900649209,1.064574363074291,Good
-2,0.2653429450076713,16.69709643,"160,4559202","-0,45035935",0.6447257383966245,"20,7843132",82,123,2569,"21,79999924",20,0.4372964169381107,14.81525135,0.0,0.5,0.0,27.726072513877288,36.402747336171835,1.0557591568091012,Good
"-2,09997558",0.2779783204861294,16.78341543,"163,1504588","1,57625962",0.6158227848101265,"4,705882549",82,115,1691,"21,07999992",20,0.48982084690553745,14.88898182,0.0,0.5,0.0,28.96609174540269,35.75204421185024,1.0562926951602492,Good
-2,0.2815883928042606,16.87724036,"166,1050851","0,45035553",0.5755274261603375,"66,27451324",82,134,1734,"20,52000046",20,0.4946254071661238,14.96545124,0.0,0.5,0.0,29.11633403538638,34.284632758583925,1.0571101377777279,Good
"-1,90002442",0.29963896842344395,17.13244437,"172,7069531","2,25180435",0.5474683544303797,"46,66666794",82,142,1734,"24,75",21,0.5264250814332248,15.02111721,0.0,0.5,0.0,30.023086155016156,33.884292914152944,1.0693663959531072,Moderate
"-1,20001221",0.33393499175905605,17.60907535,"182,3901002","4,27841949",0.530168776371308,"3,529411793",82,121,1878,"23,39999962",21,0.5327768729641694,15.18405056,0.0,0.5,0.0,30.66456233566923,34.56415072521457,1.088051182534121,Moderate
"-0,90002441",0.3537905729560753,18.22832029,"192,0115678","2,4769783",0.5367088607594936,"2,352941275",82,115,1858,"21,18000031",21,0.5675895765472313,15.2859869,0.0,0.5,0.0,31.658650125285753,35.619977348622754,1.1192640889327992,Moderate
"-1,5",0.3537905729560753,18.90010725,"199,4136869",0,0.5259493670886075,"7,843137264",82,113,1858,"20,88999939",20,0.5834690553745928,15.39341831,0.0,0.5,0.0,31.976239701832988,35.18959760178731,1.1529082521166996,Moderate
"-1,79998779",0.342960264298073,19.58690623,"203,5159339","-1,35107803",0.5185864978902953,"8,235294342",82,107,1811,"13,77999973",19,0.5582247557003257,15.3433485,0.0,0.5,0.0,31.30889907847761,34.46187048753473,1.1984634746055867,Moderate
"-3,39996338",0.3357400279582019,20.28496416,"204,9439516","-0,9007225",0.5457805907172996,"1,176470637",82,108,1788,"18,69000053",18,0.5105048859934853,15.32127094,0.0,0.5,1.0,30.246198139242736,55.26082474702005,1.2428544464809923,Moderate
"-4,10003662",0.32851982215948017,20.96801012,"204,7562528","-0,90071869",0.5687763713080168,"1,568627477",82,110,1746,"18,30999947",20,0.4866449511400652,15.30780983,0.0,0.5,1.0,29.660696355193505,55.89184773869989,1.2857649395338822,Good
"-3,90002442",0.32851982215948017,21.65105608,"203,6196352",0,0.5943037974683544,0,82,109,1678,"18,22999954",20,0.4818811074918567,15.29822445,0.0,0.5,1.0,29.565419482229338,56.91294478511338,1.3284303542647555,Good
"-4,70001221",0.3212996163607585,22.31909006,"200,9782239","-0,90071869",0.6149789029535865,0,82,109,1594,"17,20999908",20,0.44543973941368076,15.28992462,0.0,0.5,1.0,28.728289033684995,57.45114077257381,1.3701162270939962,Good
-5,0.31046930770275616,22.96460608,"196,6766352","-1,35107803",0.6586497890295359,0,82,107,1378,"16,20000076",20,0.4372964169381107,15.26453209,0.0,0.5,1.0,28.40296795430356,58.764763869291684,1.4119438513770364,Good
"-5,29998779",0.2833934900857053,23.55382708,"189,9863764","-3,37770081",0.690084388185654,0,82,106,1123,"14,34000015",19,0.3688925081433225,15.23384476,0.0,0.5,1.0,26.628752514152026,58.93911513085437,1.450908729769078,Good
-5,0.24007217890042123,24.05297605,"181,0230831","-5,40432167",0.7383966244725738,"14,11764717",82,104,1006,"11,32999992",18,0.31636807817589574,15.22113514,0.0,0.5,1.0,24.928444247024235,59.138752134919805,1.4828170681278228,Good
"-4,30004882",0.19855593445543246,24.46580602,"171,0526164","-5,17914009",0.7827004219409281,"20,7843132",82,101,1006,"5,690000057",16,0.25936482084690554,15.15457058,0.0,0.5,0.0,23.165635433769598,39.25025425585443,1.514481978882784,Good
"-3,5",0.12996388770404774,24.73602201,"161,9874098","-8,55683899",0.8037974683544303,"22,35294151",82,100,891,"5,050000191",14,0.24511400651465798,15.14778519,0.0,0.5,0.0,21.851738445853876,37.350454242339126,1.5318523078520094,Good
"-1,90002441",0.0685920543906801,24.87863601,"156,0327458","-7,656119347",0.8291139240506329,"23,52941132",82,100,851,"5,409999847",16,0.2288273615635179,15.1785202,0.0,0.5,0.0,20.60542804713056,35.90823913765252,1.5377572053839632,Good
"-1,79998779",0.03971118536002099,24.961202,"152,2638844","-3,602880478",0.8417721518987341,"23,92156982",82,100,794,"4,869999886",16,0.21946254071661236,15.2137413,0.0,0.5,0.0,19.984918594732562,35.25933349035021,1.5395090829529885,Good
"-1,89996338",0.01263537829209152,24.987473,"150,9715539","-3,377699494",0.860759493670886,"26,27450943",82,100,799,"4,510000229",15,0.2052117263843648,15.2137413,0.0,0.5,0.0,19.29376520206867,34.935794878519104,1.5411293752417277,Good
-1,0.0,24.987473,"150,9715539","-1,576259971",0.8628691983122363,"25,88235283",82,100,800,"4,440000057",15,0.19869706840390877,15.2137413,0.0,0.5,0.0,18.973941368078176,34.514767932489455,1.5411293752417277,Good
"-0,5",0.0,24.987473,"150,9715539",0,0.890295358649789,"25,88235283",82,100,794,"4,610000134",15,0.16042345276872966,15.2137413,0.0,0.5,0.0,18.208469055374593,35.61181434599157,1.5411293752417277,Good
"-0,20001221",0.0,24.987473,"150,9715539",0,0.9177215189873418,"25,49019623",82,100,794,"4,829999924",16,0.1461726384364821,15.2137413,0.0,0.5,0.0,17.923452768729643,36.708860759493675,1.5411293752417277,Good
"-0,20001221",0.0,24.987473,"150,9715539",0,0.9240506329113923,"26,27450943",82,100,803,"4,710000038",16,0.1351791530944625,15.2137413,0.0,0.5,0.0,17.70358306188925,36.962025316455694,1.5411293752417277,Good
"-0,2999878",0.0,24.987473,"150,9715539",0,0.9240506329113923,"24,70588303",82,100,801,"4,800000191",17,0.1461726384364821,15.2137413,0.0,0.5,0.0,17.923452768729643,36.962025316455694,1.5411293752417277,Good
"-0,70001221",0.0,24.80357601,"158,219694",0,0.9050632911392404,"26,27450943",82,100,796,"4,659999847",17,0.12581433224755695,15.2137413,0.0,0.5,0.0,17.51628664495114,36.20253164556962,1.529787329837315,Good
"-0,70001221",0.0,24.54086602,"167,19151",0,0.9050632911392404,"25,49019623",82,100,796,"4,699999809",17,0.12703583061889245,15.2137413,0.0,0.5,0.0,17.54071661237785,36.20253164556962,1.513584407566685,Good
"-0,20001221",0.0,24.24813206,"176,4870418",0,0.9008438818565401,"25,88235283",82,100,797,"4,460000038",17,0.1478013029315961,15.2137413,0.0,0.5,1.0,17.95602605863192,56.0337552742616,1.495529724530636,Good
"-0,10003662",0.0,23.8953501,"186,1651896",0,0.8966244725738396,"27,05882454",82,100,802,"4,53000021",17,0.16042345276872966,15.2137413,0.0,0.5,1.0,18.208469055374593,55.86497890295359,1.4737715162631835,Good
0,0.0,23.49377911,"195,6782851",0,0.8945147679324894,"25,88235283",82,100,802,"4,849999905",17,0.14169381107491857,15.2137413,0.0,0.5,1.0,17.83387622149837,55.780590717299575,1.4490041918949326,Good
0,0.0,23.06969015,"204,7860476",0,0.8860759493670886,"26,27450943",82,100,805,"4,900000095",18,0.14006514657980457,15.2137413,0.0,0.5,1.0,17.80130293159609,55.44303797468355,1.4228480474151883,Good
0,0.0,22.61933017,"213,3355998",0,0.8670886075949367,"26,27450943",82,100,798,"4,820000172",18,0.16042345276872966,15.2137413,0.0,0.5,1.0,18.208469055374593,54.68354430379747,1.3950716094131832,Good
0,0.0,22.14269917,"221,170526",0,0.8333333333333333,"28,23529434",82,100,804,"4,659999847",18,0.19706840390879476,15.2137413,0.0,0.5,1.0,18.941368078175895,53.333333333333336,1.3656748778889174,Good
0,0.0,21.67732718,"228,6942692",0,0.8037974683544303,"26,66666794",82,100,798,"4,699999809",18,0.25773615635179153,15.2137413,0.0,0.5,1.0,20.15472312703583,52.151898734177216,1.3369725579623004,Good
0,0.0,21.19319022,"235,4995772",0,0.7573839662447257,"26,27450943",82,100,803,"4,849999905",18,0.2972312703583062,15.2137413,0.0,0.5,1.0,20.94462540716612,50.29535864978902,1.3071128882511527,Good
0,0.0,20.72406523,"242,068801",0,0.7194092827004219,"31,76470566",82,100,800,"4,75",18,0.34364820846905536,15.2137413,0.0,0.5,1.0,21.872964169381106,48.77637130801688,1.2781790979975731,Good
0,0.0,20.23617524,"247,867336",0,0.7065400843881856,"31,37254906",82,100,794,"4,679999828",18,0.3530130293159609,15.2137413,0.0,0.5,1.0,22.06026058631922,48.26160337552743,1.24808795610918,Good
0,0.0,19.71075524,"252,3672808",0,0.6875527426160337,"34,50980377",82,100,799,"4,900000095",18,0.3688925081433225,15.2137413,0.0,0.5,1.0,22.377850162866448,47.50210970464135,1.2156821103343989,Good
0,0.0,19.20034729,"256,6685276",0,0.6824894514767932,"30,98039246",82,100,800,"4,869999886",18,0.3721498371335505,15.2137413,0.0,0.5,1.0,22.44299674267101,47.29957805907173,1.1842021489512724,Good
0,0.0,18.68993933,"260,4399109",0,0.6742616033755273,"30,58823586",82,100,804,"4,869999886",18,0.3786644951140065,15.2137413,0.0,0.5,1.0,22.57328990228013,46.970464135021096,1.1527221869513855,Good
0,0.0,18.15701334,"263,0800046",0,0.6751054852320675,"30,58823586",82,100,801,"4,949999809",19,0.38151465798045603,15.2137413,0.0,0.5,1.0,22.63029315960912,47.0042194092827,1.1198534011394394,Good
0,0.0,17.66912335,"266,3312062",0,0.6767932489451476,"30,19607925",82,100,799,"4,900000095",19,0.38640065146579805,15.2137413,0.0,0.5,1.0,22.72801302931596,47.07172995780591,1.0897622592510463,Good
0,0.0,17.20375136,"269,6206236",0,0.6767932489451476,"30,19607925",82,100,799,"4,920000076",19,0.38965798045602607,15.2137413,0.0,0.5,1.0,22.793159609120522,47.07172995780591,1.0610599393244295,Good
0,0.0,16.73837937,"272,4695574",0,0.6776371308016877,"29,41176605",82,100,806,"4,849999905",19,0.38965798045602607,15.2137413,0.0,0.5,1.0,22.793159609120522,47.105485232067515,1.0323576193978128,Good
0,0.0,16.27300738,"274,8780076",0,0.6767932489451476,"29,41176605",82,100,800,"4,989999771",19,0.3929153094462541,15.2137413,0.0,0.5,1.0,22.85830618892508,47.07172995780591,1.0036552994711958,Good
0,0.0,15.93899039,"279,0122248",0,0.6759493670886075,"29,80392265",82,100,798,"4,75",19,0.3929153094462541,15.2137413,0.0,0.5,1.0,22.85830618892508,47.037974683544306,0.9830544409882744,Good
0,0.0,15.6687744,"283,2426546",0,0.6751054852320675,"30,19607925",82,100,799,"4,710000038",19,0.3945439739413681,15.2137413,0.0,0.5,1.0,22.89087947882736,47.0042194092827,0.9663885780637191,Good
0,0.0,15.39855842,"287,3245758",0,0.6776371308016877,"29,80392265",82,100,801,"4,849999905",19,0.3961726384364821,15.2137413,0.0,0.5,1.0,22.92345276872964,47.105485232067515,0.9497227157559248,Good
0,0.0,15.21841441,"290,9534087",0,0.6734177215189874,"30,98039246",82,100,803,"4,75",19,0.3990228013029316,15.2137413,0.0,0.5,1.0,22.980456026058633,46.936708860759495,0.9386121394449533,Good
0,0.0,14.95570441,"294,8036292",0,0.6685654008438818,"30,19607925",82,100,797,"4,920000076",19,0.40390879478827363,15.2137413,0.0,0.5,1.0,23.078175895765472,46.742616033755276,0.9224092165575626,Good
0,0.0,14.69299441,"298,513477",0,0.6685654008438818,"29,80392265",82,100,798,"4,460000038",19,0.40553745928338764,15.2137413,0.0,0.5,1.0,23.110749185667753,46.742616033755276,0.9062062936701721,Good
0,0.0,14.34396544,"301,3868332",0,0.6685654008438818,"31,76470566",82,100,807,"4,420000076",18,0.40390879478827363,15.2137413,0.0,0.5,1.0,23.078175895765472,46.742616033755276,0.8846795551129213,Good
0,0.0,13.96115943,"303,4644047",0,0.6694092827004219,"29,80392265",82,100,798,"4,78000021",19,0.4022801302931596,15.2137413,0.0,0.5,1.0,23.04560260586319,46.77637130801688,0.8610695811459628,Good
0,0.0,13.56709443,"305,0210365",0,0.6710970464135021,"28,23529434",82,100,795,"4,869999886",19,0.3990228013029316,15.2137413,0.0,0.5,1.0,22.980456026058633,46.84388185654009,0.8367651968148768,Good
0,0.0,13.16927643,"306,1810298",0,0.670253164556962,"29,80392265",82,100,799,"4,699999809",19,0.3990228013029316,15.2137413,0.0,0.5,1.0,22.980456026058633,46.810126582278485,0.8122293421568283,Good
0,0.0,12.74894044,"306,4794216",0,0.670253164556962,"30,98039246",82,100,801,"4,760000229",19,0.4006514657980456,15.2137413,0.0,0.5,1.0,23.01302931596091,46.810126582278485,0.7863046661537642,Good
0,0.0,12.24228545,"303,6929529",0,0.6710970464135021,"29,80392265",82,100,802,"4,53000021",19,0.3990228013029316,15.2137413,0.0,0.5,1.0,22.980456026058633,46.84388185654009,0.7550561726305575,Good
0,0.0,11.73563045,"300,384384",0,0.6710970464135021,"29,41176605",82,100,802,"4,78000021",19,0.3990228013029316,15.2137413,0.0,0.5,1.0,22.980456026058633,46.84388185654009,0.7238076784905899,Good
0,0.0,11.17643347,"294,3338224",0,0.6710970464135021,"29,80392265",82,100,800,"4,590000153",19,0.3973941368078176,15.2137413,0.0,0.5,1.0,22.94788273615635,46.84388185654009,0.6893186010066658,Good
"0,4000244",0.20036100119572775,21.53846649,"25,73258096",0,0.40158227848101263,"34,50980377",70,132,1973,"25,04000092",12,0.637744299674267,17.41063881,0.0,0.5,1.0,30.760301011421255,44.07773118706962,1.1698924036411533,Moderate
"0,7000122",0.2129963765940253,21.7035985,"25,73132032","1,57625961",0.4180590717299578,"26,66666794",71,137,2060,"28,37999916",12,0.6440960912052117,17.44908333,0.0,0.5,1.0,31.076867473014612,45.24221793295933,1.1764052506992497,Moderate
"0,9000244",0.22743680350212367,21.8574715,"26,34971884","1,80143929",0.41888185654008436,"18,8235302",71,125,2108,"23,52000046",12,0.6631921824104234,17.47006416,0.0,0.5,1.0,31.675395700740328,45.85274640168832,1.1833998686012144,Moderate
"0,7999878",0.2328519577910446,21.98132044,"27,20952946","0,67553901",0.43289029535864976,"18,03921509",71,121,2101,"23,28000069",12,0.6440960912052117,17.48518181,0.0,0.5,1.0,31.3747011909699,46.62969012598778,1.1891319580156188,Moderate
"1,2000122",0.24007217890042123,22.04887441,"28,02116933","0,9007206",0.43947257383966243,"16,47058868",71,122,2091,"22,85000038",11,0.6425081433224755,17.49714088,0.0,0.5,1.0,31.451245549955832,47.18179010960335,1.1920152716055867,Moderate
"1,2999878",0.2364620760411406,22.08640439,"28,50244666","-0,45035934",0.45761603375527427,"8,235294342",71,115,1995,"20,53000069",11,0.6409201954397394,17.50059509,0.0,0.5,1.0,31.365335049411897,47.7631243918566,1.1938212950748925,Moderate
"1,1999512",0.22743680350212367,22.10516936,"28,72052526","-1,12590027",0.4724472573839662,0,71,111,1863,"21,82999992",11,0.6234527687296417,17.51211929,0.0,0.5,1.0,30.880607427124684,47.995362435443596,1.1940917738111658,Moderate
"1,5",0.22382670056268256,22.10516936,"28,72052526","-0,45035935",0.47573839662447254,0,71,109,1591,"20,02000046",11,0.626628664495114,17.52085304,0.0,0.5,1.0,30.889973798342517,47.982603887486206,1.1935286842489845,Moderate
"1,5",0.19314078008635108,22.09391038,"28,66711213","-3,82806015",0.47656118143459913,0,71,106,1447,"15,32999992",11,0.636156351791531,17.52980423,0.0,0.5,1.0,30.620238737125888,46.78807846083801,1.1923445118880245,Moderate
"1,8999634",0.17870035325841319,22.0788984,"28,64705893","-1,80143928",0.460084388185654,"22,35294151",71,108,1431,"16,05999947",10,0.6647801302931596,17.55865669,0.0,0.5,1.0,30.976107904739386,45.55138965776269,1.1896819241177525,Moderate
"1,7000122",0.16064980818037924,22.03010937,"28,701618","-2,25180054",0.43453586497890295,"11,76470566",71,109,1445,"13,77999973",10,0.6186482084690553,17.62194443,0.0,0.5,1.0,29.7827112920868,43.80742692637129,1.1830187471996447,Good
"1,2999878",0.16245485961001954,21.96630837,"28,67799818","0,22517967",0.4361814345991561,"8,627450943",71,105,1324,"14,07999992",10,0.6122964169381108,17.66781425,0.0,0.5,1.0,29.68275123291251,43.94545176836703,1.1766941793948908,Good
1,0.14801443278208165,21.85747137,"28,71829075","-1,80143928",0.4353586497890295,"1,960784316",71,104,1204,"10,60000038",10,0.5614006514657981,17.68599892,0.0,0.5,1.0,28.448229521047185,43.334923302844444,1.169724533517205,Good
"0,0999756",0.14079419636205004,21.71861032,"28,73472021","-0,90072251",0.4633755274261603,"14,50980377",71,102,894,"10,60000038",10,0.5216612377850163,17.68599892,0.0,0.5,1.0,27.545137701131072,44.16678895152841,1.162293244957546,Good
"-0,2999878",0.1191335713506377,21.51594834,"29,01317355","-2,70215702",0.5070464135021097,"23,92156982",71,101,880,"8,670000076",9,0.4978013029315961,17.73357582,0.0,0.5,1.0,26.74302962889149,45.047199394109896,1.1485233009829088,Good
"-0,0999756",0.09025270230394648,21.24573234,"30,12079924","-3,60288048",0.5144725738396624,"26,66666794",71,101,854,"8,619999886",9,0.4627850162866449,17.81006622,0.0,0.5,1.0,25.609490860292095,44.18901104574436,1.1294873761481101,Good
"-0,5",0.07942237072004198,20.94549233,"31,45233406","-1,35108089",0.5218776371308017,"24,70588303",71,101,832,"8,5",9,0.4580211726384365,17.89743423,0.0,0.5,0.0,25.351759013569357,24.05200031403375,1.1083775752344553,Good
"-0,7000122",0.06137183331336763,20.63774632,"33,89539065","-2,251799583",0.5235232067510548,"25,49019623",71,101,802,"7,650000095",9,0.44372964169381107,17.89743423,0.0,0.5,0.0,24.795170333576735,23.395801602576896,1.0920925067825993,Good
"-0,8999634",0.027075809937675277,20.25869331,"38,2890106","-4,278419495",0.5325949367088607,"26,66666794",71,100,794,"7,820000172",9,0.43892508143322473,17.89743423,0.0,0.5,0.0,24.18463877772962,22.38682986586144,1.0720340689340238,Good
-1,0.009025270615165035,19.84961633,"43,82689677","-2,251799822",0.5441350210970464,"25,49019623",71,100,801,"7,679999828",9,0.42463355048859935,17.89743423,0.0,0.5,0.0,23.628050068999464,22.126411668488455,1.050386845558557,Good
"-0,7999878",0.0,19.43303334,"49,87977845","-1,12590003",0.5573206751054852,"27,05882454",71,100,801,"7,820000172",9,0.4230456026058632,17.89743423,0.0,0.5,0.0,23.460912052117262,22.292827004219408,1.028342424875316,Good
"-0,5999756",0.0,19.03521534,"55,78602809",0,0.5581434599156118,"26,27450943",71,100,788,"8,039999962",10,0.41030130293159606,17.89743423,0.0,0.5,0.0,23.20602605863192,22.325738396624473,1.0072909956094076,Good
0,0.0,18.64865636,"61,48233487",0,0.5680379746835442,"25,88235283",71,100,802,"8,039999962",10,0.38802931596091206,17.89743423,0.0,0.5,0.0,22.76058631921824,22.72151898734177,0.986835362569747,Good
"0,2000122",0.0,18.24333238,"66,66466296",0,0.5688607594936709,"27,05882454",71,100,805,"7,670000076",10,0.40553745928338764,17.89743423,0.0,0.5,0.0,23.110749185667753,22.754430379746836,0.9653867375835813,Good
0,0.0,17.87929137,"71,95133924",0,0.5672151898734177,"27,84313774",71,100,802,"7,789999962",10,0.41030130293159606,17.89743423,0.0,0.5,0.0,23.20602605863192,22.68860759493671,0.9461226932922099,Good
"0,0999756",0.0,17.54527438,"77,17679604",0,0.5548523206751055,"27,05882454",71,100,797,"7,900000095",10,0.4151058631921824,17.89743423,0.0,0.5,1.0,23.30211726384365,42.19409282700422,0.9284474371735912,Good
0,0.0,17.23752838,"82,28372389",0,0.5317721518987342,"27,45098114",71,100,800,"8,020000458",10,0.44055374592833874,17.89743423,0.0,0.5,1.0,23.811074918566774,41.27088607594937,0.9121623692509075,Good
"-0,2000122",0.0,16.93728838,"87,21796476",0,0.519409282700422,"25,09803963",71,100,797,"7,820000172",10,0.4564332247557003,17.89743423,0.0,0.5,1.0,24.128664495114005,40.77637130801688,0.8962744981068256,Good
0,0.0,16.65206038,"91,99693633",0,0.4831645569620253,"37,64706039",71,101,791,"8,109999657",10,0.5041530944625408,17.89743423,0.0,0.5,1.0,25.083061889250814,39.32658227848101,0.8811810205199482,Good
0,0.0,16.36683238,"96,61044009",0,0.4493670886075949,"60,39215851",71,105,1063,"11,35000038",10,0.5264250814332248,17.89743423,0.0,0.5,1.0,25.528501628664497,37.9746835443038,0.8660875429330704,Good
"-2,2000122",0.05595667514467867,16.14540539,"97,79611603","6,980579853",0.44031645569620254,"37,64706039",71,109,1624,"13,5",12,0.5980048859934853,17.98051453,0.0,0.5,1.0,27.799447847039886,39.85092523363525,0.8506305434703092,Good
"-2,2000122",0.09025270230394648,15.99153241,"97,8566052","4,278419967",0.41970464135021096,"14,11764717",71,109,1624,"19,61000061",14,0.636156351791531,18.06589317,0.0,0.5,1.0,29.076917570389817,40.3982937461663,0.838750761236957,Good
"-2,2000122",0.09025270230394648,15.84516542,"97,93648862",0,0.3991139240506329,"88,62744904",71,109,1094,"12,43000031",12,0.7156758957654723,18.13855362,0.0,0.5,1.0,30.667308449868642,39.57466505418318,0.8279186470727666,Moderate
"-2,0999756",0.11371840175106183,15.74383442,"97,64140534","2,92733956",0.34554852320675106,"58,4313736",71,118,1269,"15,89000034",11,0.7586319218241042,18.25130844,0.0,0.5,1.0,31.87841446274801,38.37067699831252,0.8178059412983983,Moderate
"-2,2000122",0.14440432984264057,15.71005744,"97,41464633","3,8280611",0.3191772151898734,"42,35294342",71,125,1587,"20,70000076",13,0.776099348534202,18.3530426,0.0,0.5,1.0,32.68805191832365,38.54326180130056,0.81176163173433,Moderate
"-2,2000122",0.19494583151599137,15.83015342,"98,62288211","6,30503845",0.29445147679324896,"37,64706039",71,132,1783,"24,77000046",14,0.798371335504886,18.45063782,0.0,0.5,1.0,33.89161418283759,39.57589233236962,0.8138629471431904,Moderate
"-2,2000122",0.20036100119572775,16.02906242,"99,87625235","0,67554093",0.27797468354430377,"33,72549057",71,130,2055,"24,62999916",14,0.841327361563518,18.53779602,0.0,0.5,1.0,34.83196224920628,39.13342738960126,0.8204130293709556,Moderate
"-2,0999756",0.22924187024241893,16.37433842,"101,3073662","3,60288048",0.27386075949367084,"17,25490189",72,120,2055,"20,22999954",13,0.8476791530944625,18.64649773,0.0,0.5,0.0,35.392211115525534,20.124105189443593,0.8334482127568495,Moderate
-2,0.24187723033006153,16.74588539,"103,1721016","1,5762577",0.26561181434599157,"9,019607544",72,114,2075,"19,04999924",12,0.8238192182410424,18.73383331,0.0,0.5,0.0,35.10454281977178,20.299561787042126,0.8485875565551739,Moderate
"0,2000122",0.2166064795334664,17.07614937,"103,3082344","-3,15251922",0.2886919831223629,"11,76470566",72,111,1935,"17,71999931",12,0.8142915309446255,18.82443237,0.0,0.5,0.0,34.5349278118945,20.211938506233174,0.8613688932572449,Moderate
"-0,2999878",0.2129963765940253,17.34261238,"104,0496167","-0,45035935",0.3018776371308017,"1,960784316",72,110,1854,"17,72999954",12,0.8047231270358306,18.92175865,0.0,0.5,0.0,34.289408189627,20.59496054899308,0.8705362154359799,Moderate
"-0,3999634",0.22382670056268256,17.60532238,"105,4212578","1,35107994",0.3158860759493671,0,72,109,1708,"19,01000023",12,0.8111156351791531,19.01757622,0.0,0.5,0.0,34.57971321202331,21.588511060481984,0.8794932106920186,Moderate
"-0,7000122",0.2129963765940253,17.79672539,"106,6390191","-1,35107994",0.33729957805907174,0,72,107,1708,"17,10000038",12,0.776099348534202,19.11307526,0.0,0.5,0.0,33.716932619594424,22.01183818612388,0.8848336298623287,Moderate
"-1,0999756",0.2220216338223873,17.92808039,"108,2136988","1,12589836",0.31835443037974687,"7,843137264",72,106,1508,"15,73999977",12,0.7824918566775244,19.22252655,0.0,0.5,0.0,33.980161640886294,21.615042568085368,0.8865400841815189,Moderate
"-1,0999756",0.2220216338223873,18.01064636,"109,4313306",0,0.3027004219409283,"45,88235474",72,114,1580,"16,01000023",11,0.8015472312703583,19.33318901,0.0,0.5,0.0,34.36126913274297,20.988882230532624,0.8857757802350748,Moderate
"-1,2000122",0.20036100119572775,18.02190538,"109,5834059","-2,70215797",0.2837341772151899,"39,2156868",72,123,1580,"20,12000084",11,0.8158794788273616,19.45121956,0.0,0.5,0.0,34.323004594483145,19.363807136436705,0.8812142144935243,Moderate
"-1,6000366",0.20036100119572775,18.00314037,"109,2954271",0,0.264789029535865,"42,74509811",72,139,2004,"25,17000008",12,0.8063110749185668,19.55817223,0.0,0.5,1.0,34.13163651630725,38.60600122926371,0.8757169736971311,Moderate
"-1,9000244",0.22743680350212367,18.03316436,"109,8727308","3,3776989",0.2862236286919831,"7,058823586",72,136,2004,"30,69000053",12,0.7713355048859936,19.66881943,0.0,0.5,1.0,33.83826215025173,40.54641728776427,0.8724815861435005,Moderate
"-2,0999756",0.2093862737347447,18.04067038,"109,9927067","-2,25179863",0.32,0,72,115,2008,"23,82999992",12,0.7061482084690553,19.7706356,0.0,0.5,1.0,32.263758275402274,41.17545094938979,0.8685661203357687,Moderate
"-1,7000122",0.17870035325841319,18.0068934,"109,629815","-3,82806015",0.3315400843881856,"40,7843132",73,113,1574,"15,93000031",12,0.7140879478827362,19.85509109,0.0,0.5,1.0,31.96226425653092,40.409617505863956,0.8634291417041229,Moderate
"-1,6000366",0.17870035325841319,18.00314041,"109,5962259",0,0.33729957805907174,"46,27450943",73,113,1613,"21,45000076",11,0.7045195439739413,19.95345879,0.0,0.5,1.0,31.770896178355024,40.6399972526994,0.8591965932895035,Moderate
"-1,4000244",0.19494583151599137,18.05943542,"110,1228381","2,02661895",0.33894514767932493,"29,80392265",73,131,1865,"26,04000092",12,0.6552524429967427,20.05163765,0.0,0.5,1.0,31.029236332674724,41.355639167812654,0.8578636835885307,Moderate
"-0,7000122",0.211191325164385,18.15701344,"111,1767789","2,02662087",0.3521308016877637,"27,45098114",73,136,1956,"28,56999969",12,0.6425081433224755,20.1408844,0.0,0.5,1.0,31.018032743915285,42.53288507408595,0.8588577987778032,Moderate
"-0,2999878",0.220216597703402,18.25834445,"112,4595988","1,12590027",0.3793248945147679,"24,70588303",73,140,2051,29,12,0.6393322475570032,20.22179985,0.0,0.5,1.0,31.089893916691096,43.9816596887268,0.8603579611085626,Moderate
